"id","kural_motoru","kural_dosyasi_adi","islenen_kayit_sayisi","calisma_suresi_ms","ram_kullanimi_mb","cpu_kullanimi_yuzde","kural_dosyasi_boyutu_byte","kayit_tarihi"
2104,Easy Rules,rules_51_75.yml,500000,59613,1251,11.63,5459,19.05.2025 16:10:05.090
2105,Easy Rules,rules_51_75.yml,500000,58541,1057,11.74,5459,19.05.2025 16:11:06.572
2106,Easy Rules,rules_51_75.yml,500000,61404,1020,11.54,5459,19.05.2025 16:12:06.980
2107,Easy Rules,rules_51_75.yml,500000,64271,528,11.47,5459,19.05.2025 16:13:10.384
2108,Easy Rules,rules_51_75.yml,500000,62422,1182,11.64,5459,19.05.2025 16:14:16.576
2109,Easy Rules,rules_51_75.yml,500000,51377,813,12.74,5459,19.05.2025 16:15:21.196
2110,Easy Rules,rules_51_75.yml,500000,53741,1653,12.30,5459,19.05.2025 16:16:14.694
2111,Easy Rules,rules_51_75.yml,500000,57661,1038,12.18,5459,19.05.2025 16:17:10.081
2112,Easy Rules,rules_51_75.yml,500000,56277,1033,12.13,5459,19.05.2025 16:18:09.988
2113,Easy Rules,rules_51_75.yml,500000,53240,1244,12.52,5459,19.05.2025 16:19:08.479
2114,Easy Rules,rules_51_75.yml,500000,53861,1435,12.88,5459,19.05.2025 16:20:03.863
2115,Easy Rules,rules_51_75.yml,500000,57794,1396,12.72,5459,19.05.2025 16:20:59.316
2116,Easy Rules,rules_51_75.yml,500000,55142,900,13.19,5459,19.05.2025 16:21:59.027
2117,Easy Rules,rules_51_75.yml,500000,46044,1506,13.16,5459,19.05.2025 16:22:56.219
2118,Easy Rules,rules_51_75.yml,500000,45993,837,13.28,5459,19.05.2025 16:23:43.926
2119,Easy Rules,rules_51_75.yml,500000,46352,1410,13.53,5459,19.05.2025 16:24:31.937
2120,Easy Rules,rules_51_75.yml,500000,44730,779,13.54,5459,19.05.2025 16:25:20.210
2121,Easy Rules,rules_51_75.yml,500000,46333,795,13.82,5459,19.05.2025 16:26:07.016
2122,Easy Rules,rules_51_75.yml,500000,45907,1590,13.29,5459,19.05.2025 16:26:55.372
2123,Easy Rules,rules_51_75.yml,500000,47029,1479,13.42,5459,19.05.2025 16:27:43.143
2124,Easy Rules,rules_51_75.yml,500000,44776,806,13.45,5459,19.05.2025 16:28:32.097
2125,Easy Rules,rules_51_75.yml,500000,45063,776,13.35,5459,19.05.2025 16:29:18.843
2126,Easy Rules,rules_51_75.yml,500000,51299,970,12.70,5459,19.05.2025 16:30:06.058
2127,Easy Rules,rules_51_75.yml,500000,46168,1444,13.33,5459,19.05.2025 16:30:59.666
2128,Easy Rules,rules_51_75.yml,500000,47931,970,13.23,5459,19.05.2025 16:31:47.744
2129,Easy Rules,rules_51_75.yml,500000,46804,1135,13.33,5459,19.05.2025 16:32:37.804
2130,Easy Rules,rules_51_75.yml,500000,46650,769,13.28,5459,19.05.2025 16:33:26.729
2131,Easy Rules,rules_51_75.yml,500000,47613,1618,13.35,5459,19.05.2025 16:34:15.582
2132,Easy Rules,rules_51_75.yml,500000,52369,1131,12.97,5459,19.05.2025 16:35:04.832
2133,Easy Rules,rules_51_75.yml,500000,60944,1124,11.76,5459,19.05.2025 16:35:59.244
2134,Easy Rules,rules_51_75.yml,500000,58695,1542,11.96,5459,19.05.2025 16:37:02.259
2135,Easy Rules,rules_51_75.yml,500000,65571,923,11.58,5459,19.05.2025 16:38:02.503
2136,Easy Rules,rules_51_75.yml,500000,66359,1498,11.41,5459,19.05.2025 16:39:10.113
2137,Easy Rules,rules_51_75.yml,500000,63514,764,12.50,5459,19.05.2025 16:40:18.362
2138,Easy Rules,rules_51_75.yml,500000,58622,1248,12.09,5459,19.05.2025 16:41:24.086
2139,Easy Rules,rules_51_75.yml,500000,57017,701,11.84,5459,19.05.2025 16:42:24.433
2140,Easy Rules,rules_51_75.yml,500000,57450,1539,12.05,5459,19.05.2025 16:43:23.591
2141,Easy Rules,rules_51_75.yml,500000,58745,1039,12.13,5459,19.05.2025 16:44:22.554
2142,Easy Rules,rules_51_75.yml,500000,58054,1394,11.93,5459,19.05.2025 16:45:23.308
2143,Easy Rules,rules_51_75.yml,500000,58301,1209,12.28,5459,19.05.2025 16:46:23.260
2144,Easy Rules,rules_51_75.yml,500000,57589,721,11.87,5459,19.05.2025 16:47:23.278
2145,Easy Rules,rules_51_75.yml,500000,58651,597,12.08,5459,19.05.2025 16:48:22.861
2146,Easy Rules,rules_51_75.yml,500000,58723,1235,12.21,5459,19.05.2025 16:49:23.649
2147,Easy Rules,rules_51_75.yml,500000,58059,1110,12.58,5459,19.05.2025 16:50:24.499
2148,Easy Rules,rules_51_75.yml,500000,55802,1359,12.28,5459,19.05.2025 16:51:24.276
2149,Easy Rules,rules_51_75.yml,500000,65819,722,15.14,5459,19.05.2025 16:52:22.129
2150,Easy Rules,rules_51_75.yml,500000,54249,483,14.87,5459,19.05.2025 16:53:30.236
2151,Easy Rules,rules_51_75.yml,500000,50892,444,14.80,5459,19.05.2025 16:54:26.380
2152,Easy Rules,rules_51_75.yml,500000,60373,1122,11.77,5459,19.05.2025 16:55:19.408
2153,Easy Rules,rules_51_75.yml,500000,69204,425,11.07,5459,19.05.2025 16:56:21.775
2154,Easy Rules,rules_51_75.yml,500000,69988,1189,11.28,5459,19.05.2025 16:57:33.570
2155,Easy Rules,rules_51_75.yml,500000,65384,1470,11.57,5459,19.05.2025 16:58:45.783
2156,Easy Rules,rules_51_75.yml,500000,72151,1390,11.24,5459,19.05.2025 16:59:53.025
2157,Easy Rules,rules_51_75.yml,500000,60885,860,12.58,5459,19.05.2025 17:01:07.336
2158,Easy Rules,rules_51_75.yml,500000,55216,1002,12.82,5459,19.05.2025 17:02:10.450
2159,Easy Rules,rules_51_75.yml,500000,58619,798,12.47,5459,19.05.2025 17:03:07.952
2160,Easy Rules,rules_51_75.yml,500000,60491,566,12.60,5459,19.05.2025 17:04:08.816
2161,Easy Rules,rules_51_75.yml,500000,63334,816,12.02,5459,19.05.2025 17:05:11.632
2162,Easy Rules,rules_51_75.yml,500000,66355,985,11.68,5459,19.05.2025 17:06:17.282
2163,Easy Rules,rules_51_75.yml,500000,71701,1235,11.54,5459,19.05.2025 17:07:26.039
2164,Easy Rules,rules_51_75.yml,500000,58074,1257,12.38,5459,19.05.2025 17:08:39.957
2165,Easy Rules,rules_51_75.yml,500000,51535,1272,14.38,5459,19.05.2025 17:09:40.251
2166,Easy Rules,rules_51_75.yml,500000,73141,1329,12.97,5459,19.05.2025 17:10:33.958
2167,Easy Rules,rules_51_75.yml,500000,60525,627,14.61,5459,19.05.2025 17:11:49.177
2168,Easy Rules,rules_51_75.yml,500000,55546,695,12.61,5459,19.05.2025 17:12:51.859
2169,Easy Rules,rules_51_75.yml,500000,58342,806,13.23,5459,19.05.2025 17:13:49.731
2170,Easy Rules,rules_51_75.yml,500000,57663,1033,12.33,5459,19.05.2025 17:14:50.386
2171,Easy Rules,rules_51_75.yml,500000,48631,1455,12.85,5459,19.05.2025 17:15:50.153
2172,Easy Rules,rules_51_75.yml,500000,54496,728,12.24,5459,19.05.2025 17:16:40.560
2173,Easy Rules,rules_51_75.yml,500000,52167,1023,12.78,5459,19.05.2025 17:17:37.560
2174,Easy Rules,rules_51_75.yml,500000,53452,661,12.58,5459,19.05.2025 17:18:31.905
2175,Easy Rules,rules_51_75.yml,500000,53175,628,12.95,5459,19.05.2025 17:19:27.532
2176,Easy Rules,rules_51_75.yml,500000,56340,1530,12.62,5459,19.05.2025 17:20:22.795
2177,Easy Rules,rules_51_75.yml,500000,52206,902,13.96,5459,19.05.2025 17:21:21.222
2178,Easy Rules,rules_51_75.yml,500000,48304,868,13.51,5459,19.05.2025 17:22:15.444
2179,Easy Rules,rules_51_75.yml,500000,45794,847,13.36,5459,19.05.2025 17:23:05.794
2180,Easy Rules,rules_51_75.yml,500000,47073,493,13.28,5459,19.05.2025 17:23:53.687
2181,Easy Rules,rules_51_75.yml,500000,49656,935,13.36,5459,19.05.2025 17:24:42.737
2182,Easy Rules,rules_51_75.yml,500000,48063,650,13.35,5459,19.05.2025 17:25:34.493
2183,Easy Rules,rules_51_75.yml,500000,49061,662,13.63,5459,19.05.2025 17:26:24.699
2184,Easy Rules,rules_51_75.yml,500000,49236,1237,13.57,5459,19.05.2025 17:27:15.939
2185,Easy Rules,rules_51_75.yml,500000,45990,384,13.83,5459,19.05.2025 17:28:07.266
2186,Easy Rules,rules_51_75.yml,500000,47757,997,13.29,5459,19.05.2025 17:28:55.206
2187,Easy Rules,rules_51_75.yml,500000,48335,781,13.16,5459,19.05.2025 17:29:45.237
2188,Easy Rules,rules_51_75.yml,500000,49108,552,13.56,5459,19.05.2025 17:30:35.654
2189,Easy Rules,rules_51_75.yml,500000,47555,618,13.69,5459,19.05.2025 17:31:26.352
2190,Easy Rules,rules_51_75.yml,500000,46760,1282,13.85,5459,19.05.2025 17:32:16.041
2191,Easy Rules,rules_51_75.yml,500000,45837,793,13.97,5459,19.05.2025 17:33:04.861
2192,Easy Rules,rules_51_75.yml,500000,45671,503,13.34,5459,19.05.2025 17:33:52.644
2193,Easy Rules,rules_51_75.yml,500000,47596,1225,13.63,5459,19.05.2025 17:34:40.338
2194,Easy Rules,rules_51_75.yml,500000,46522,375,13.87,5459,19.05.2025 17:35:29.975
2195,Easy Rules,rules_51_75.yml,500000,47319,744,13.47,5459,19.05.2025 17:36:18.558
2196,Easy Rules,rules_51_75.yml,500000,47257,1376,13.52,5459,19.05.2025 17:37:07.964
2197,Easy Rules,rules_51_75.yml,500000,46489,941,13.50,5459,19.05.2025 17:37:57.364
2198,Easy Rules,rules_51_75.yml,500000,46183,533,13.22,5459,19.05.2025 17:38:46.097
2199,Easy Rules,rules_51_75.yml,500000,48080,1437,13.67,5459,19.05.2025 17:39:33.868
2200,Easy Rules,rules_51_75.yml,500000,46487,681,13.50,5459,19.05.2025 17:40:23.946
2201,Drools,rules_100.drl,500000,8399,1707,15.26,7002,19.05.2025 17:41:12.377
2202,Drools,rules_100.drl,500000,8342,437,19.41,7002,19.05.2025 17:41:22.268
2203,Drools,rules_100.drl,500000,8246,505,19.47,7002,19.05.2025 17:41:32.050
2204,Drools,rules_100.drl,500000,8519,902,19.18,7002,19.05.2025 17:41:41.744
2205,Drools,rules_100.drl,500000,8882,1027,15.59,7002,19.05.2025 17:41:51.867
2206,Drools,rules_100.drl,500000,8911,968,21.29,7002,19.05.2025 17:42:02.314
2207,Drools,rules_100.drl,500000,8876,411,20.59,7002,19.05.2025 17:42:12.718
2208,Drools,rules_100.drl,500000,8712,550,19.15,7002,19.05.2025 17:42:23.071
2209,Drools,rules_100.drl,500000,8695,1037,18.73,7002,19.05.2025 17:42:33.239
2210,Drools,rules_100.drl,500000,8429,964,19.09,7002,19.05.2025 17:42:43.485
2211,Drools,rules_100.drl,500000,9301,725,21.12,7002,19.05.2025 17:42:53.414
2212,Drools,rules_100.drl,500000,9175,669,17.51,7002,19.05.2025 17:43:04.363
2213,Drools,rules_100.drl,500000,9925,885,16.59,7002,19.05.2025 17:43:15.294
2214,Drools,rules_100.drl,500000,10601,807,15.81,7002,19.05.2025 17:43:27.175
2215,Drools,rules_100.drl,500000,8641,933,19.04,7002,19.05.2025 17:43:39.357
2216,Drools,rules_100.drl,500000,8779,739,18.74,7002,19.05.2025 17:43:49.636
2217,Drools,rules_100.drl,500000,8712,515,17.63,7002,19.05.2025 17:44:00.012
2218,Drools,rules_100.drl,500000,9293,810,15.14,7002,19.05.2025 17:44:10.434
2219,Drools,rules_100.drl,500000,10015,608,15.11,7002,19.05.2025 17:44:21.565
2220,Drools,rules_100.drl,500000,8686,887,18.38,7002,19.05.2025 17:44:33.029
2221,Drools,rules_100.drl,500000,8902,1237,15.91,7002,19.05.2025 17:44:43.347
2222,Drools,rules_100.drl,500000,8584,1062,18.15,7002,19.05.2025 17:44:53.905
2223,Drools,rules_100.drl,500000,8571,904,18.89,7002,19.05.2025 17:45:04.245
2224,Drools,rules_100.drl,500000,8844,1115,15.56,7002,19.05.2025 17:45:14.446
2225,Drools,rules_100.drl,500000,8687,855,19.21,7002,19.05.2025 17:45:24.840
2226,Drools,rules_100.drl,500000,8524,1057,16.27,7002,19.05.2025 17:45:35.078
2227,Drools,rules_100.drl,500000,9039,817,18.73,7002,19.05.2025 17:45:45.084
2228,Drools,rules_100.drl,500000,9610,430,15.50,7002,19.05.2025 17:45:55.643
2229,Drools,rules_100.drl,500000,9801,725,14.42,7002,19.05.2025 17:46:06.951
2230,Drools,rules_100.drl,500000,11292,624,15.55,7002,19.05.2025 17:46:18.760
2231,Drools,rules_100.drl,500000,8763,816,18.28,7002,19.05.2025 17:46:31.484
2232,Drools,rules_100.drl,500000,9370,1278,15.82,7002,19.05.2025 17:46:41.787
2233,Drools,rules_100.drl,500000,10094,767,17.62,7002,19.05.2025 17:46:52.830
2234,Drools,rules_100.drl,500000,12384,400,14.45,7002,19.05.2025 17:47:04.679
2235,Drools,rules_100.drl,500000,8447,931,19.35,7002,19.05.2025 17:47:18.620
2236,Drools,rules_100.drl,500000,9230,750,18.74,7002,19.05.2025 17:47:28.683
2237,Drools,rules_100.drl,500000,8902,534,18.80,7002,19.05.2025 17:47:39.424
2238,Drools,rules_100.drl,500000,8965,398,18.17,7002,19.05.2025 17:47:49.871
2239,Drools,rules_100.drl,500000,9367,925,14.43,7002,19.05.2025 17:48:00.838
2240,Drools,rules_100.drl,500000,10325,1049,15.36,7002,19.05.2025 17:48:11.981
2241,Drools,rules_100.drl,500000,12865,897,13.97,7002,19.05.2025 17:48:24.951
2242,Drools,rules_100.drl,500000,9548,657,15.04,7002,19.05.2025 17:48:39.480
2243,Drools,rules_100.drl,500000,10730,664,14.61,7002,19.05.2025 17:48:50.902
2244,Drools,rules_100.drl,500000,12929,986,14.60,7002,19.05.2025 17:49:03.103
2245,Drools,rules_100.drl,500000,9144,427,17.37,7002,19.05.2025 17:49:17.597
2246,Drools,rules_100.drl,500000,8995,1178,18.00,7002,19.05.2025 17:49:28.164
2247,Drools,rules_100.drl,500000,9417,426,18.59,7002,19.05.2025 17:49:38.791
2248,Drools,rules_100.drl,500000,9287,856,18.42,7002,19.05.2025 17:49:49.846
2249,Drools,rules_100.drl,500000,9456,439,15.79,7002,19.05.2025 17:50:00.721
2250,Drools,rules_100.drl,500000,10955,1220,14.08,7002,19.05.2025 17:50:11.608
2251,Drools,rules_100.drl,500000,10424,1146,14.61,7002,19.05.2025 17:50:24.354
2252,Drools,rules_100.drl,500000,10089,605,16.94,7002,19.05.2025 17:50:36.439
2253,Drools,rules_100.drl,500000,10986,622,14.07,7002,19.05.2025 17:50:48.459
2254,Drools,rules_100.drl,500000,10840,757,14.31,7002,19.05.2025 17:51:01.385
2255,Drools,rules_100.drl,500000,8699,367,18.56,7002,19.05.2025 17:51:13.802
2256,Drools,rules_100.drl,500000,12029,1068,13.64,7002,19.05.2025 17:51:24.240
2257,Drools,rules_100.drl,500000,14030,1416,13.28,7002,19.05.2025 17:51:38.190
2258,Drools,rules_100.drl,500000,11446,764,14.18,7002,19.05.2025 17:51:53.969
2259,Drools,rules_100.drl,500000,9976,691,18.27,7002,19.05.2025 17:52:07.136
2260,Drools,rules_100.drl,500000,9813,598,14.81,7002,19.05.2025 17:52:18.734
2261,Drools,rules_100.drl,500000,9711,740,14.44,7002,19.05.2025 17:52:30.411
2262,Drools,rules_100.drl,500000,13135,1506,13.37,7002,19.05.2025 17:52:42.025
2263,Drools,rules_100.drl,500000,13168,529,14.38,7002,19.05.2025 17:52:56.752
2264,Drools,rules_100.drl,500000,13515,881,13.98,7002,19.05.2025 17:53:11.780
2265,Drools,rules_100.drl,500000,9861,1210,15.45,7002,19.05.2025 17:53:27.132
2266,Drools,rules_100.drl,500000,11723,957,14.22,7002,19.05.2025 17:53:38.684
2267,Drools,rules_100.drl,500000,11122,1142,13.85,7002,19.05.2025 17:53:52.222
2268,Drools,rules_100.drl,500000,12352,1058,16.60,7002,19.05.2025 17:54:05.192
2269,Drools,rules_100.drl,500000,11976,1067,16.44,7002,19.05.2025 17:54:20.371
2270,Drools,rules_100.drl,500000,10706,1223,17.18,7002,19.05.2025 17:54:34.103
2271,Drools,rules_100.drl,500000,9389,396,19.61,7002,19.05.2025 17:54:46.515
2272,Drools,rules_100.drl,500000,9379,1014,19.99,7002,19.05.2025 17:54:57.463
2273,Drools,rules_100.drl,500000,10593,418,18.68,7002,19.05.2025 17:55:08.337
2274,Drools,rules_100.drl,500000,11181,856,14.63,7002,19.05.2025 17:55:20.874
2275,Drools,rules_100.drl,500000,10224,806,15.41,7002,19.05.2025 17:55:33.840
2276,Drools,rules_100.drl,500000,10263,786,16.08,7002,19.05.2025 17:55:45.693
2277,Drools,rules_100.drl,500000,9884,1421,15.94,7002,19.05.2025 17:55:57.983
2278,Drools,rules_100.drl,500000,8761,731,19.13,7002,19.05.2025 17:56:09.369
2279,Drools,rules_100.drl,500000,9398,562,17.21,7002,19.05.2025 17:56:19.730
2280,Drools,rules_100.drl,500000,9996,1042,15.20,7002,19.05.2025 17:56:31.998
2281,Drools,rules_100.drl,500000,10308,936,17.61,7002,19.05.2025 17:56:43.556
2282,Drools,rules_100.drl,500000,10499,886,16.69,7002,19.05.2025 17:56:55.519
2283,Drools,rules_100.drl,500000,10160,381,17.77,7002,19.05.2025 17:57:07.843
2284,Drools,rules_100.drl,500000,10390,466,14.30,7002,19.05.2025 17:57:19.702
2285,Drools,rules_100.drl,500000,8825,1138,16.54,7002,19.05.2025 17:57:31.700
2286,Drools,rules_100.drl,500000,8675,811,18.85,7002,19.05.2025 17:57:42.065
2287,Drools,rules_100.drl,500000,9043,388,17.50,7002,19.05.2025 17:57:52.275
2288,Drools,rules_100.drl,500000,8900,400,19.16,7002,19.05.2025 17:58:02.906
2289,Drools,rules_100.drl,500000,10699,766,17.54,7002,19.05.2025 17:58:13.361
2290,Drools,rules_100.drl,500000,10192,1168,15.29,7002,19.05.2025 17:58:25.577
2291,Drools,rules_100.drl,500000,8662,806,17.97,7002,19.05.2025 17:58:37.301
2292,Drools,rules_100.drl,500000,8956,643,18.93,7002,19.05.2025 17:58:47.495
2293,Drools,rules_100.drl,500000,8935,1322,14.57,7002,19.05.2025 17:58:58.140
2294,Drools,rules_100.drl,500000,11041,892,14.52,7002,19.05.2025 17:59:08.412
2295,Drools,rules_100.drl,500000,8558,491,17.43,7002,19.05.2025 17:59:20.977
2296,Drools,rules_100.drl,500000,8799,408,18.19,7002,19.05.2025 17:59:30.968
2297,Drools,rules_100.drl,500000,9012,583,15.10,7002,19.05.2025 17:59:41.343
2298,Drools,rules_100.drl,500000,9555,756,13.85,7002,19.05.2025 17:59:52.240
2299,Drools,rules_100.drl,500000,9552,941,14.94,7002,19.05.2025 18:00:03.572
2300,Drools,rules_100.drl,500000,9721,892,14.78,7002,19.05.2025 18:00:14.835
2301,Easy Rules,rules_76_100.yml,500000,53741,573,11.90,5185,19.05.2025 18:00:26.763
2302,Easy Rules,rules_76_100.yml,500000,55241,1049,11.79,5185,19.05.2025 18:01:22.772
2303,Easy Rules,rules_76_100.yml,500000,53899,615,12.04,5185,19.05.2025 18:02:20.411
2304,Easy Rules,rules_76_100.yml,500000,54817,1557,12.29,5185,19.05.2025 18:03:16.014
2305,Easy Rules,rules_76_100.yml,500000,47824,898,15.63,5185,19.05.2025 18:04:12.907
2306,Easy Rules,rules_76_100.yml,500000,54512,718,12.85,5185,19.05.2025 18:05:02.425
2307,Easy Rules,rules_76_100.yml,500000,48024,762,12.71,5185,19.05.2025 18:05:58.728
2308,Easy Rules,rules_76_100.yml,500000,46053,1119,13.14,5185,19.05.2025 18:06:48.714
2309,Easy Rules,rules_76_100.yml,500000,47040,1590,13.00,5185,19.05.2025 18:07:36.871
2310,Easy Rules,rules_76_100.yml,500000,42528,564,13.76,5185,19.05.2025 18:08:25.679
2311,Easy Rules,rules_76_100.yml,500000,43405,881,13.25,5185,19.05.2025 18:09:10.237
2312,Easy Rules,rules_76_100.yml,500000,60476,1431,11.56,5185,19.05.2025 18:09:55.620
2313,Easy Rules,rules_76_100.yml,500000,53052,986,12.08,5185,19.05.2025 18:10:59.332
2314,Easy Rules,rules_76_100.yml,500000,68500,1566,11.45,5185,19.05.2025 18:11:54.502
2315,Easy Rules,rules_76_100.yml,500000,62507,1324,11.81,5185,19.05.2025 18:13:04.932
2316,Easy Rules,rules_76_100.yml,500000,52178,1416,12.67,5185,19.05.2025 18:14:09.762
2317,Easy Rules,rules_76_100.yml,500000,63302,1288,11.71,5185,19.05.2025 18:15:03.842
2318,Easy Rules,rules_76_100.yml,500000,43099,1008,14.05,5185,19.05.2025 18:16:09.378
2319,Easy Rules,rules_76_100.yml,500000,40505,1047,13.77,5185,19.05.2025 18:16:54.264
2320,Easy Rules,rules_76_100.yml,500000,40464,382,13.91,5185,19.05.2025 18:17:36.500
2321,Easy Rules,rules_76_100.yml,500000,40686,729,13.53,5185,19.05.2025 18:18:18.810
2322,Easy Rules,rules_76_100.yml,500000,40868,1509,13.53,5185,19.05.2025 18:19:01.633
2323,Easy Rules,rules_76_100.yml,500000,40920,594,13.78,5185,19.05.2025 18:19:44.278
2324,Easy Rules,rules_76_100.yml,500000,41217,597,13.77,5185,19.05.2025 18:20:27.158
2325,Easy Rules,rules_76_100.yml,500000,41114,1029,13.80,5185,19.05.2025 18:21:10.329
2326,Easy Rules,rules_76_100.yml,500000,41452,1629,13.58,5185,19.05.2025 18:21:53.299
2327,Easy Rules,rules_76_100.yml,500000,41979,827,13.97,5185,19.05.2025 18:22:36.258
2328,Easy Rules,rules_76_100.yml,500000,42394,1453,13.47,5185,19.05.2025 18:23:20.122
2329,Easy Rules,rules_76_100.yml,500000,41509,813,13.68,5185,19.05.2025 18:24:04.332
2330,Easy Rules,rules_76_100.yml,500000,41637,877,13.26,5185,19.05.2025 18:24:47.688
2331,Easy Rules,rules_76_100.yml,500000,41777,522,13.50,5185,19.05.2025 18:25:31.327
2332,Easy Rules,rules_76_100.yml,500000,42435,700,13.74,5185,19.05.2025 18:26:14.648
2333,Easy Rules,rules_76_100.yml,500000,42502,1130,13.81,5185,19.05.2025 18:26:59.149
2334,Easy Rules,rules_76_100.yml,500000,41942,1428,13.48,5185,19.05.2025 18:27:43.805
2335,Easy Rules,rules_76_100.yml,500000,40983,535,13.94,5185,19.05.2025 18:28:27.533
2336,Easy Rules,rules_76_100.yml,500000,41230,539,13.47,5185,19.05.2025 18:29:10.539
2337,Easy Rules,rules_76_100.yml,500000,42961,645,13.90,5185,19.05.2025 18:29:53.342
2338,Easy Rules,rules_76_100.yml,500000,42241,990,13.82,5185,19.05.2025 18:30:38.363
2339,Easy Rules,rules_76_100.yml,500000,41820,1665,13.54,5185,19.05.2025 18:31:22.576
2340,Easy Rules,rules_76_100.yml,500000,42693,1268,13.97,5185,19.05.2025 18:32:05.965
2341,Easy Rules,rules_76_100.yml,500000,41384,1294,13.73,5185,19.05.2025 18:32:50.614
2342,Easy Rules,rules_76_100.yml,500000,41656,558,14.21,5185,19.05.2025 18:33:33.818
2343,Easy Rules,rules_76_100.yml,500000,41156,1415,13.37,5185,19.05.2025 18:34:17.458
2344,Easy Rules,rules_76_100.yml,500000,42176,1651,13.56,5185,19.05.2025 18:35:00.208
2345,Easy Rules,rules_76_100.yml,500000,42963,639,13.91,5185,19.05.2025 18:35:43.960
2346,Easy Rules,rules_76_100.yml,500000,43016,979,13.77,5185,19.05.2025 18:36:29.055
2347,Easy Rules,rules_76_100.yml,500000,42662,612,13.49,5185,19.05.2025 18:37:14.036
2348,Easy Rules,rules_76_100.yml,500000,44093,940,13.71,5185,19.05.2025 18:37:58.335
2349,Easy Rules,rules_76_100.yml,500000,43170,1679,13.55,5185,19.05.2025 18:38:44.464
2350,Easy Rules,rules_76_100.yml,500000,44475,538,13.89,5185,19.05.2025 18:39:29.254
2351,Easy Rules,rules_76_100.yml,500000,43659,1179,13.68,5185,19.05.2025 18:40:15.312
2352,Easy Rules,rules_76_100.yml,500000,42616,951,13.49,5185,19.05.2025 18:41:01.047
2353,Easy Rules,rules_76_100.yml,500000,42690,777,13.47,5185,19.05.2025 18:41:45.707
2354,Easy Rules,rules_76_100.yml,500000,42832,1163,13.47,5185,19.05.2025 18:42:30.397
2355,Easy Rules,rules_76_100.yml,500000,43136,675,13.35,5185,19.05.2025 18:43:15.252
2356,Easy Rules,rules_76_100.yml,500000,42997,729,13.34,5185,19.05.2025 18:44:00.506
2357,Easy Rules,rules_76_100.yml,500000,55626,1129,12.68,5185,19.05.2025 18:44:45.633
2358,Easy Rules,rules_76_100.yml,500000,42014,627,13.51,5185,19.05.2025 18:45:43.370
2359,Easy Rules,rules_76_100.yml,500000,41334,1523,13.60,5185,19.05.2025 18:46:27.458
2360,Easy Rules,rules_76_100.yml,500000,41186,588,14.36,5185,19.05.2025 18:47:10.601
2361,Easy Rules,rules_76_100.yml,500000,40715,972,13.23,5185,19.05.2025 18:47:53.501
2362,Easy Rules,rules_76_100.yml,500000,40926,650,13.44,5185,19.05.2025 18:48:36.363
2363,Easy Rules,rules_76_100.yml,500000,41276,730,14.02,5185,19.05.2025 18:49:19.354
2364,Easy Rules,rules_76_100.yml,500000,41130,1166,13.40,5185,19.05.2025 18:50:02.733
2365,Easy Rules,rules_76_100.yml,500000,41824,1023,13.59,5185,19.05.2025 18:50:45.905
2366,Easy Rules,rules_76_100.yml,500000,41694,825,13.43,5185,19.05.2025 18:51:29.827
2367,Easy Rules,rules_76_100.yml,500000,41607,1461,13.66,5185,19.05.2025 18:52:13.509
